id,x,y
37_2_104,0.2947671716641652,0.2220742173541493
37_2_105,0.617193120409382,0.10704705927134663
37_2_106,0.6357920983756005,0.11095235427925007
37_2_107,0.609075066313063,0.1204981425888421
37_2_108,0.5985828065842715,0.09916641229752897
37_2_109,0.6329698268357149,0.13073397291546898
37_2_110,0.28245956327701643,0.2306648658107418
37_2_111,0.6355145957153784,0.08806555413803195
37_2_112,0.6224198995108119,0.05041707175689816
37_2_113,0.6969563260192451,0.49312225118820036
37_2_114,0.6380340863729639,0.06764237756653474
37_2_127,0.43608065262242873,0.4640627258642931
37_2_128,0.28091401860954635,0.40214186110872097
37_2_130,-0.6783617632031418,0.6741623810218984
37_2_139,0.8449324716490552,0.42079852471884716
37_2_14,-0.1676437934934684,0.6599725342135275
37_2_15,0.21149148338950274,0.38537470133443297
37_2_2,0.3719119093086822,0.48783512895707065
37_2_21,0.7784239157333972,0.5452495047380836
37_2_37,0.7058057909003336,0.5368080632865937
37_2_4,-0.09279899963445869,0.4777562827049062
37_2_45,0.9914675693559535,0.34781270535667175
37_2_46_A,0.5411315315709113,0.143290633340137
37_2_46_B,0.6710991178050113,0.5472746346599401
37_2_46_C,0.4442540625133173,0.5400767240667725
37_2_46_D,0.4200005198189616,0.4821419719230153
37_2_46_E,0.4596481627547915,0.5345312702484938
37_2_46_F,0.5266166230835014,0.4458679411086721
37_2_47,0.3242822013101695,0.4600846678631168
37_2_54,0.3258193098906628,0.47946542913414664
37_2_58,0.20681689660617705,0.3709095464583175
37_2_59,0.21770181744519085,0.3605241400529819
37_2_63,0.9612929004553921,0.3338211610119225
37_2_64,0.5821094919673403,0.296070451804335
37_2_65,0.12901619268176204,0.22792985970656868
37_2_69_A,0.2135784955365084,0.7672229342766136
37_2_69_B,0.4220490367171563,0.38422022549938867
37_2_70,0.702596663089574,0.10779418402194878
37_2_74,0.6352264100142595,0.31211229423834175
37_2_76,0.2744843334417216,0.3821235957782299
37_2_78,0.2604098313901334,0.3932513854427828
37_2_82,0.6712194786123205,0.6389401256836272
37_2_83,0.6369294745146983,0.043108949495901785
37_2_84,0.4711541595495358,0.7808811559658534
37_2_85,0.48938247170533355,0.7834853955593971
37_2_86,0.5502480944305157,0.35016847229224723
37_2_87,0.44723002129402517,0.7869034828766439
37_2_88,0.4630786149125358,0.7659492983445267
37_2_89,0.6150249316501454,0.08700020160817144
37_2_90,0.6539520553145776,0.09105594965310647
37_2_91,0.6092992271814147,0.32595214227099184
37_2_92,0.6788338436487035,0.08768806767486317
37_2_93,0.6428431534394397,0.6520192647917885
37_2_94,1.4558513732200646,0.4870523132482898
37_2_95,0.6362983711465842,0.15136150166692222
37_2_96,0.658024149254639,0.07395071358487264
37_2_97,0.6224222623736648,0.31920866025277117
37_2_98,0.6016133487115868,0.13277341168563017
37_2_99,0.5260150893446537,0.2881090490142321
38_1_1,1.5310385877850776,0.4134103709503982
38_1_2,1.5271292407361974,0.3988919647311967
38_1_3,1.5160782044478982,0.38494275921649207
38_1_4,1.5510628418991756,0.38947470439450566
38_1_5,1.549361357646779,0.41212251332038025
38_12,0.46792752303614527,0.6067763212018502
38_13,0.08367952336980253,-0.06605964581361605
38_14_1,0.20647893907401593,0.06948063041495794
38_14_2,0.24928075719313725,0.11178942172801457
38_15,0.7200150653334784,0.2619486971411902
38_16_1,1.505917303396644,0.34102556402826195
38_16_2,-0.0369827217564106,0.35511653724253867
38_17,-0.02635048903646242,0.40520378680387686
38_18_1,0.4920053138695979,0.8141759189249437
38_19,0.58156754012737,0.6544616101761486
38_20_1,1.29882583078829,-0.5994845389727443
38_20_2,1.4019985323577122,-0.5235656675241278
38_20_3,1.310967155399748,-0.5824943292884345
38_20_4,1.3260114490023203,-0.5768786421646038
38_20_5,0.9660570941450948,-0.04934361941338301
38_20_6,1.3285527225799674,0.1001663345632805
38_21,0.3470943014745729,0.697945298464392
38_22_1,0.7284123596317552,0.33913426502121413
38_23,0.320746050675875,0.7026838622255089
38_25,0.028614891170814998,0.6664829754523223
38_3,-0.12951975645513653,0.7064345167983094
38_4_5_a,0.987576655306004,-0.2223428719092278
38_4_6_a,1.0155493121645294,-0.23735175263663422
38_4_7_r,0.855578485702251,-0.1884007516058096
38_4,-0.27070027626003923,0.306286147988731
38_5_1,-0.2626357040559357,0.28695976311058913
38_5_2,-0.2449909875232673,0.2863146689381622
38_5_3,-0.2566200274996127,0.3127261523811427
38_5_4_det,1.3531661951510614,0.9293134715085203
38_6,-0.4146229892679736,0.5987194080446484
39_1_174,0.3641051350223024,-0.32543465851320874
39_2_r,1.5625161458928942,0.3162682297801158
39_3_1,0.4263175476532579,1.604615242413065
39_3_2,-0.2917111320782417,0.33342242100779396
39_4_1-2,-0.5886098959791108,1.2848132344621974
39_4_3,-0.6020229481666287,1.2850843801433158
39_4_4,-0.5796247987950809,1.3070635448283252
39_5,0.38798524873115986,0.5716087527134397
39_6_a,1.5391703260478964,0.2690109903190575
39_7_2,0.08630331140561624,0.6875282060305968
39_7_3,0.7839130476712152,0.4127796831879904
40_1_1,0.23970706066313988,0.38473613429072934
40_2_a,1.2706750251435803,-0.27494537019186865
40_4_3,0.364612148116111,-0.4655662367410272
40_7,0.4486809977640695,0.43269377611125814
41_1_r1,0.8701117434123723,0.9736953158479373
41_11,0.8712438023175018,0.9932406351677754
41_12_1,0.39118748679943266,0.7808696501024989
41_12_2,-0.12457528890588357,0.8149843376146634
41_14,0.5563662166834833,0.5273905910703879
41_15_1,-0.11615119141508153,0.776285738323879
41_15_10,-0.3340068476139628,0.5666407640514333
41_15_11,1.1987715895297286,0.8885633207079578
41_15_12,1.217849736255893,0.8861967740864282
41_15_13_a,1.4451042420263893,1.3245020650728034
41_15_14,-0.05611899957021056,0.7674092401289719
41_15_15_a,0.3302295949530064,-0.6421852376266657
41_15_16,-0.36093416761150776,0.563739385156423
41_15_2,-0.11273739293715082,0.7920816537945996
41_15_20,0.4912127268000387,0.41624494353805513
41_15_22,-0.33538140780928105,0.5291052527628961
41_15_23_a,1.1810456640568296,0.8897432871323573
41_15_24,0.4051040260017823,0.5459057910003433
41_15_25,-0.24906650070972228,0.136444783898554
41_15_26,-0.34586663420890446,0.5513122298478975
41_15_27,1.2275249541535638,0.8766224141976663
41_15_28,-0.35946112057814217,0.5390010917009551
41_15_29_a,1.4139154893788488,1.3349112610969456
41_15_3,-0.3604638761601572,0.6549183984210079
41_15_30,-0.39514021137524497,0.6581095919986176
41_15_31,1.014029625239637,0.33668855143952503
41_15_32,0.6960940984464412,1.183629365916942
41_15_33,-0.3902540818896565,0.5496285588772704
41_15_34,-0.3747785851953301,0.6343096275667337
41_15_36,-0.376061314477541,0.5438638744385718
41_15_37,-0.3486100752424978,0.668983287289559
41_15_38,0.18269488848521645,-0.6015514619507933
41_15_39,-0.3738473177216294,0.5033920655611559
41_15_4,-0.32807296582789275,0.5457830366703027
41_15_40_front cover,1.2117906830705263,0.9832771837690005
41_15_41,0.19744473274819493,-0.610122643685758
41_15_42_a,-0.23998448404358802,0.3100991968609544
41_15_43,-0.20018402162028692,0.40250839827445367
41_15_44,-0.09337834439612014,0.8012326751269753
41_15_45_front cover,1.2934980917751704,0.9249780679349641
41_15_46_front cover,1.2284821818025893,0.9902390775046329
41_15_47_front cover,1.3568794834224605,0.9929836375249249
41_15_48_front cover,0.8354464244474455,-0.08061309675937318
41_15_49_front cover,1.247062239478961,1.0152228234240728
41_15_5,1.1930404425239318,0.9089506935406068
41_15_50_front cover,0.8243659218909353,-0.08909651897048768
41_15_51,-0.22896523768964547,0.3247330875508123
41_15_52,-0.22211478884219554,0.30915578377094405
41_15_53,-0.5698016617547108,0.8744650871869742
41_15_54,-0.2869378419291558,0.6068403448444303
41_15_55,-0.47334666944828535,0.7132575933560091
41_15_56,-0.18281714777776,0.5945838510018142
41_15_57_front cover,-0.354287522435286,0.6325917013531601
41_15_58_front cover,1.244908527313928,0.9880203671403935
41_15_59_front cover,1.253680021463932,0.9679578259377875
41_15_6,-0.03993968777527354,0.7618613079753546
41_15_60_a,1.4326960323969449,1.3086113375043689
41_15_7,-0.13092608820730936,0.5055611044430373
41_16_2,0.5063957888418267,0.30009933644627423
41_2,-0.3065909900576654,0.8251199355476417
41_3,-0.3612227385304395,0.7435409852048472
41_4_1,0.6625069272558257,-0.32933794378057235
41_4_2,0.9045618033615007,1.0461977650184104
41_4_3,-0.3249675295372988,0.47743174586016673
41_4_5,0.5575355964298162,0.6318112134990143
41_5_3_a,1.106394498975822,-0.26085495898799516
41_5_4,0.6867682753984203,0.561048487019771
41_5_5_a,0.8890068608110476,-0.17580313333153622
41_5_6_a,1.1620616480292374,-0.1390887194126495
41_5_7_b,0.9854474859709704,-0.5319784827165472
41_5_8_a,1.1793529233053683,-0.21678901197051503
41_6,-0.34566891776405584,0.7502452693467232
41_7_1_a,0.9818218377005851,-0.4080736732578268
41_9_1_A,-0.747929694122409,0.5794946214564579
41_9_1_B,-0.7595372621761355,0.569630149982862
41_9_2,0.26999338874673234,0.8164731425577123
41_9_3,0.4173947914895379,0.7562512750087665
42_1_1_a,1.3096037374646272,-0.15669011812744926
43_2_1,0.402006095651206,1.6967360038969928
43_2_111_a,1.3079070796034398,-0.5427371741726588
43_2_112_a,1.3148013557360085,-0.528525337085984
43_2_113_a,1.3322231960355475,-0.5291116505611503
43_2_155,1.199977603601951,-0.6124566412649974
43_2_156,1.2127907039835544,-0.620150924564891
43_2_157,1.2183804372259164,-0.5985757227824452
43_2_162,1.3822110404657344,0.23963695631982698
43_2_164,1.3663726322935155,0.2153873256729876
43_2_165,1.3665068154704592,0.23753418242650726
43_2_166,1.344945535874096,0.20856786264474717
43_2_167,1.3424309137869277,0.22622135466353913
43_2_168,1.387251103737424,0.26327598914937994
43_2_2,0.38673183700287994,1.7064119633107684
43_2_90,0.9517166390360267,-0.09471649570597347
43_2_97_a,0.6886920331305478,-0.5792394693155968
43_3_1_a,1.6389445381345968,0.31900495153003094
43_3_2_a,1.6313479454110045,0.31016219684092217
43_4_a,1.326458923144162,-0.03636238046665794
43_5_1,0.5211923860514057,0.31260265809543236
43_5_2,0.2203097347623442,0.4223910869266747
43.2.5_after treatment,1.4600503252689785,0.5601044794666484
44_1_a,1.0096142752890582,-0.4990370379211814
44_2_1_a,1.4373531662583456,-0.238909257585477
44_2_10_a,0.8384461787760904,-0.5433550885481255
44_2_11_a,1.3740883307997656,-0.17966025804833047
44_2_2_a,1.6453222619028247,-0.22770121124916337
44_2_3,0.7873313932217624,-0.6183331233392454
44_2_4_b,1.5037179691764322,0.09553956799989416
44_2_5_a,1.550488741312339,0.10512555574946647
44_2_6_a,1.5414137575639748,0.11965771760059478
44_2_7_a,1.5190047409555523,0.11415062655051658
44_2_8_a,1.0944292039133192,-0.23466704163606059
44_2_9_a,0.5278613143899598,-0.841051784069408
44_3,-0.4009819142676397,0.7109544341299294
44_4_5,1.4590203928650716,0.5119911708886487
45_1_1,0.4553509910739897,1.1707285622895294
45_1_10_A,0.39064556273631595,0.535816218845771
45_1_10_B,0.38038167592797123,0.5224400085311147
45_1_10_C,0.3681430640453707,0.5350240574945635
45_1_2,-0.290314034995936,0.8165585462332853
45_1_3,0.49234574237084067,0.5463755747404213
45_1_4,-0.22714149437768877,0.7556149136026568
45_1_5,0.5020812429038233,0.5987324503922928
45_3_a,1.4683484774304592,-0.2786439687970409
46_1_1,0.369464130939692,0.04712294613258084
46_1_2,0.3707390567858312,0.3321976771420265
46_1_3,0.1975642644502079,0.1564584788535159
46_2,0.48726289496369496,0.7486419232262803
46_4,-0.6457270822002606,0.7249169240769189
46_5_11,0.7614673472516383,0.5051930311049405
46_5_12,0.15523592433306838,0.2974544884423353
46_5_13,0.16133492815116554,0.3427072042397904
46_5_16,0.17068495363199215,0.2775235931831484
46_5_17,0.2458158486858002,0.31657892125243287
46_5_18,0.23123422862774584,0.3544269089425653
46_5_19,0.19310282593889472,0.31514773911050353
46_5_20,0.16224495162984418,0.32344337156436
46_5_21,0.7975521464477945,0.49146310349416716
46_5_22,0.7645170745916172,0.48560266465214114
46_5_23,0.18047663844547476,0.34181626617361693
46_5_24,-0.27087543993410856,0.3808861512642623
46_5_25,0.8180347446017909,0.4937825936147077
46_5_26,0.758059473195561,0.5355432728698749
46_5_27,0.17153273287005918,0.2994780140337542
46_5_28,0.22793740106512497,0.31210583286923504
46_5_29,0.20380987606156203,0.34528065399563346
46_5_30,0.7845861517590624,0.5029291027214619
46_5_31,0.2124714763933287,0.31803237564826914
46_5_32,0.19639016823069835,0.3301700236154573
46_5_33,0.7905388783462308,0.4661123235400749
46_5_34,0.18598344394220853,0.30284010070250644
46_5_37,0.21061730053810454,0.2944890610579681
46_5_38,0.19924324852029576,0.28150306479612186
46_5_39,0.8090575077216469,0.4740300765257064
46_5_4,0.8152303821828524,0.5101570363044083
46_5_41,0.8065578394453929,0.5256389194224628
46_5_42,0.2296330687208164,0.3326316893471067
46_5_45,0.736345714259844,0.5140014372633022
46_5_46,0.7837320949481678,0.43665957881034567
46_5_7,0.14397361321400584,0.32597209521543313
46_5_8,0.7441987669408153,0.4988066132344114
46_6_1_a,1.4968107486866458,0.015184773097650307
46_6_10_A_a,0.7282256896597755,-0.5726930354666746
46_6_10_B_a,0.7221272094904233,-0.5554054368978296
46_6_11_A_a,1.7980190335806108,0.2317343487972518
46_6_11_B_a,1.8085772910631859,0.22371474122349747
46_6_2_a,1.3583406590232616,-0.04198652876624408
46_6_3_b,1.5321610929545264,0.09112193752999978
46_6_4_a,1.524697384552201,0.10264506969548501
46_6_5_a,1.0941369960365608,-0.053942140261825845
46_6_6_a,0.7237514002493058,-0.7194514451428528
46_6,1.3857385139967018,-0.13812320077758866
46_7_1_A-J,0.7795970158020432,-0.5976017695102767
47_1_1,0.7529599812367861,1.1346768575504358
47_1_2,0.5590341705272813,1.640181494960366
47_1_3,0.4710419269988352,1.114537074887293
47_1_4,-0.07094685206872606,1.2750612268377117
47_1_5,1.2853875852166328,0.6511467492624835
47_2,0.10240756061454744,-0.04919323065220309
47_4,0.5810767238581229,0.17991015409778285
48_1_3,1.088320271529088,0.04270049417807023
48_1_4,-0.6938415239180558,0.9540169494600577
48_1_5_b,0.7012555151962101,-0.7702300849963489
48_2_1,1.3329335084402782,-0.5636282969405848
48_2_2,1.3470734167576608,-0.5607359681534451
48_2_4_A,1.6150191818759856,-0.33183693710436263
48_2_4_B,1.6005816108616886,0.31615273132813715
48_2_4_C,1.611791909487413,0.29495337328499777
48_2_4_D,1.5985845680493238,0.2888115373241835
48_2_4_E,1.6146953621861289,0.3270511261241594
48_2_4_F,1.5983293480173761,0.269905461143962
48_2_4_G,1.583808937123402,0.3038966129502056
48_2_4_H,1.6205536292417448,0.27686522110513145
48_2_4_I_a,1.5230831627534003,-0.4416304680869387
48_2_4_J_a,1.5166570957008931,-0.46962172266650115
48.2.3.snap,1.325491025920614,1.3934868374348033
49_1,0.45558091956335595,0.9058046157737462
49_17_1,-0.18522382392194484,0.0679048775688055
49_17_10,-0.4280759342691728,0.47844523070682626
49_17_12,-0.38935919266038455,0.05621671786025625
49_17_124_r,-0.565519347225124,0.24728801204077314
49_17_13,0.41904649480410905,-0.3740103888756149
49_17_14,-0.11186330309791437,0.050528711143108716
49_17_15,-0.5505230016906427,0.16454739584960285
49_17_17_r,-0.6080151809877615,0.24538799329455235
49_17_18,0.488702699870955,0.20379018886770978
49_17_19_r,-0.552736948469298,0.237191137441409
49_17_2,0.01422508793245019,0.12366872558187644
49_17_20_r,-0.5839051274861029,0.19884730167699105
49_17_21,-0.5192413183700778,0.525266090334355
49_17_22_r,-0.3082391003311106,0.0048736260564824435
49_17_23,-0.5746189334547214,0.15967545375176187
49_17_24,-0.565933600371406,0.20553848393048765
49_17_25,-0.5982341955736681,0.2282837386570818
49_17_26,-0.5924355834864052,0.21429815368219068
49_17_27,-0.5345507541280445,0.1912026798096546
49_17_28,-0.41297980455682765,0.31921122570952154
49_17_29_r,-0.3354039458843266,-0.025796049302680823
49_17_3,-0.23236105647023803,-0.3621220362936296
49_17_30,-0.31697990869972065,-0.03250075195263555
